Cutomer Count ID,Date,Day,Department Code,Time Range,Customer Count
820,2019-05-24,Friday,BORELLA_WIDTH_01,Evening,86
821,2019-05-25,Saturday,BORELLA_WIDTH_01,Morning,85
822,2019-05-25,Saturday,BORELLA_WIDTH_01,Evening,83
823,2019-05-27,Monday,BORELLA_WIDTH_01,Morning,81
824,2019-05-27,Monday,BORELLA_WIDTH_01,Evening,90
825,2019-05-28,Tuesday,BORELLA_WIDTH_01,Morning,89
826,2019-05-28,Tuesday,BORELLA_WIDTH_01,Evening,69
827,2019-05-29,Wednesday,BORELLA_WIDTH_01,Morning,78
828,2019-05-29,Wednesday,BORELLA_WIDTH_01,Evening,85
829,2019-05-30,Thursday,BORELLA_WIDTH_01,Morning,74
830,2019-05-30,Thursday,BORELLA_WIDTH_01,Evening,96
831,2019-05-31,Friday,BORELLA_WIDTH_01,Morning,76
832,2019-05-31,Friday,BORELLA_WIDTH_01,Evening,85
833,2019-06-01,Saturday,BORELLA_WIDTH_01,Morning,100
834,2019-06-01,Saturday,BORELLA_WIDTH_01,Evening,97
835,2019-06-03,Monday,BORELLA_WIDTH_01,Morning,98
836,2019-06-03,Monday,BORELLA_WIDTH_01,Evening,89
837,2019-06-04,Tuesday,BORELLA_WIDTH_01,Morning,78
838,2019-06-04,Tuesday,BORELLA_WIDTH_01,Evening,89
839,2019-06-06,Thursday,BORELLA_WIDTH_01,Morning,85
840,2019-06-06,Thursday,BORELLA_WIDTH_01,Evening,78
841,2019-06-07,Friday,BORELLA_WIDTH_01,Morning,110
842,2019-06-07,Friday,BORELLA_WIDTH_01,Evening,59
843,2019-06-08,Saturday,BORELLA_WIDTH_01,Morning,78
844,2019-06-08,Saturday,BORELLA_WIDTH_01,Evening,99
845,2019-06-10,Monday,BORELLA_WIDTH_01,Morning,91
846,2019-06-10,Monday,BORELLA_WIDTH_01,Evening,58
847,2019-06-11,Tuesday,BORELLA_WIDTH_01,Morning,88
848,2019-06-11,Tuesday,BORELLA_WIDTH_01,Evening,84
849,2019-06-12,Wednesday,BORELLA_WIDTH_01,Morning,58
850,2019-06-12,Wednesday,BORELLA_WIDTH_01,Evening,89
851,2019-06-13,Thursday,BORELLA_WIDTH_01,Morning,78
852,2019-06-13,Thursday,BORELLA_WIDTH_01,Evening,89
853,2019-06-14,Friday,BORELLA_WIDTH_01,Morning,89
854,2019-06-14,Friday,BORELLA_WIDTH_01,Evening,88
855,2019-06-15,Saturday,BORELLA_WIDTH_01,Morning,99
856,2019-06-15,Saturday,BORELLA_WIDTH_01,Evening,77
857,2019-06-17,Monday,BORELLA_WIDTH_01,Morning,88
858,2019-06-17,Monday,BORELLA_WIDTH_01,Evening,77
859,2019-06-18,Tuesday,BORELLA_WIDTH_01,Morning,75
860,2019-06-18,Tuesday,BORELLA_WIDTH_01,Evening,41
861,2019-06-19,Wednesday,BORELLA_WIDTH_01,Morning,89
862,2019-06-19,Wednesday,BORELLA_WIDTH_01,Evening,86
863,2019-06-20,Thursday,BORELLA_WIDTH_01,Morning,99
864,2019-06-20,Thursday,BORELLA_WIDTH_01,Evening,93
865,2019-06-21,Friday,BORELLA_WIDTH_01,Morning,97
866,2019-06-21,Friday,BORELLA_WIDTH_01,Evening,91
867,2019-06-22,Saturday,BORELLA_WIDTH_01,Morning,78
868,2019-06-22,Saturday,BORELLA_WIDTH_01,Evening,85
869,2019-06-24,Monday,BORELLA_WIDTH_01,Morning,88
870,2019-06-24,Monday,BORELLA_WIDTH_01,Evening,68
871,2019-06-25,Tuesday,BORELLA_WIDTH_01,Morning,78
872,2019-06-25,Tuesday,BORELLA_WIDTH_01,Evening,82
873,2019-06-26,Wednesday,BORELLA_WIDTH_01,Morning,78
874,2019-06-26,Wednesday,BORELLA_WIDTH_01,Evening,98
875,2019-06-27,Thursday,BORELLA_WIDTH_01,Morning,82
876,2019-06-27,Thursday,BORELLA_WIDTH_01,Evening,93
877,2019-06-28,Friday,BORELLA_WIDTH_01,Morning,100
878,2019-06-28,Friday,BORELLA_WIDTH_01,Evening,74
879,2019-06-29,Saturday,BORELLA_WIDTH_01,Morning,78
880,2019-06-29,Saturday,BORELLA_WIDTH_01,Evening,88
881,2019-07-01,Monday,BORELLA_WIDTH_01,Morning,89
882,2019-07-01,Monday,BORELLA_WIDTH_01,Evening,89
883,2019-07-02,Tuesday,BORELLA_WIDTH_01,Morning,88
884,2019-07-02,Tuesday,BORELLA_WIDTH_01,Evening,96
885,2019-07-03,Wednesday,BORELLA_WIDTH_01,Morning,78
886,2019-07-03,Wednesday,BORELLA_WIDTH_01,Evening,86
887,2019-07-04,Thursday,BORELLA_WIDTH_01,Morning,96
888,2019-07-04,Thursday,BORELLA_WIDTH_01,Evening,85
889,2019-07-05,Friday,BORELLA_WIDTH_01,Morning,82
890,2019-07-05,Friday,BORELLA_WIDTH_01,Evening,96
891,2019-07-06,Saturday,BORELLA_WIDTH_01,Morning,87
892,2019-07-06,Saturday,BORELLA_WIDTH_01,Evening,96
893,2019-07-08,Monday,BORELLA_WIDTH_01,Morning,96
894,2019-07-08,Monday,BORELLA_WIDTH_01,Evening,85
895,2019-07-09,Tuesday,BORELLA_WIDTH_01,Morning,78
896,2019-07-09,Tuesday,BORELLA_WIDTH_01,Evening,74
897,2019-07-10,Wednesday,BORELLA_WIDTH_01,Morning,86
898,2019-07-10,Wednesday,BORELLA_WIDTH_01,Evening,89
899,2019-07-11,Thursday,BORELLA_WIDTH_01,Morning,85
900,2019-07-11,Thursday,BORELLA_WIDTH_01,Evening,83
901,2019-07-12,Friday,BORELLA_WIDTH_01,Morning,98
902,2019-07-12,Friday,BORELLA_WIDTH_01,Evening,75
903,2019-07-13,Saturday,BORELLA_WIDTH_01,Morning,98
904,2019-07-13,Saturday,BORELLA_WIDTH_01,Evening,89
905,2019-07-15,Monday,BORELLA_WIDTH_01,Morning,93
906,2019-07-15,Monday,BORELLA_WIDTH_01,Evening,90
907,2019-07-17,Wednesday,BORELLA_WIDTH_01,Morning,97
908,2019-07-17,Wednesday,BORELLA_WIDTH_01,Evening,88
909,2019-07-18,Thursday,BORELLA_WIDTH_01,Morning,89
910,2019-07-18,Thursday,BORELLA_WIDTH_01,Evening,81
911,2019-07-19,Friday,BORELLA_WIDTH_01,Morning,78
912,2019-07-19,Friday,BORELLA_WIDTH_01,Evening,75
913,2019-07-20,Saturday,BORELLA_WIDTH_01,Morning,72
914,2019-07-20,Saturday,BORELLA_WIDTH_01,Evening,89
915,2019-07-22,Monday,BORELLA_WIDTH_01,Morning,85
916,2019-07-22,Monday,BORELLA_WIDTH_01,Evening,80
917,2019-07-23,Tuesday,BORELLA_WIDTH_01,Morning,90
918,2019-07-23,Tuesday,BORELLA_WIDTH_01,Evening,92
919,2019-07-24,Wednesday,BORELLA_WIDTH_01,Morning,74
920,2019-07-24,Wednesday,BORELLA_WIDTH_01,Evening,65
921,2019-07-25,Thursday,BORELLA_WIDTH_01,Morning,85
922,2019-07-25,Thursday,BORELLA_WIDTH_01,Evening,68
923,2019-07-26,Friday,BORELLA_WIDTH_01,Morning,86
924,2019-07-26,Friday,BORELLA_WIDTH_01,Evening,78
925,2019-07-27,Saturday,BORELLA_WIDTH_01,Morning,89
926,2019-07-27,Saturday,BORELLA_WIDTH_01,Evening,96
927,2019-07-29,Monday,BORELLA_WIDTH_01,Morning,85
928,2019-07-29,Monday,BORELLA_WIDTH_01,Evening,96
929,2019-07-30,Tuesday,BORELLA_WIDTH_01,Morning,78
930,2019-07-30,Tuesday,BORELLA_WIDTH_01,Evening,85
931,2019-07-31,Wednesday,BORELLA_WIDTH_01,Morning,96
932,2019-07-31,Wednesday,BORELLA_WIDTH_01,Evening,85
933,2019-08-01,Thursday,BORELLA_WIDTH_01,Morning,89
934,2019-08-01,Thursday,BORELLA_WIDTH_01,Evening,78
935,2019-08-02,Friday,BORELLA_WIDTH_01,Morning,74
936,2019-08-02,Friday,BORELLA_WIDTH_01,Evening,75
937,2019-08-03,Saturday,BORELLA_WIDTH_01,Morning,71
938,2019-08-03,Saturday,BORELLA_WIDTH_01,Evening,72
939,2019-08-05,Monday,BORELLA_WIDTH_01,Morning,89
940,2019-08-05,Monday,BORELLA_WIDTH_01,Evening,88
941,2019-08-06,Tuesday,BORELLA_WIDTH_01,Morning,78
942,2019-08-06,Tuesday,BORELLA_WIDTH_01,Evening,72
943,2019-08-07,Wednesday,BORELLA_WIDTH_01,Morning,86
944,2019-08-07,Wednesday,BORELLA_WIDTH_01,Evening,96
945,2019-08-08,Thursday,BORELLA_WIDTH_01,Morning,96
946,2019-08-08,Thursday,BORELLA_WIDTH_01,Evening,78
947,2019-08-09,Friday,BORELLA_WIDTH_01,Morning,85
948,2019-08-09,Friday,BORELLA_WIDTH_01,Evening,86
949,2019-08-10,Saturday,BORELLA_WIDTH_01,Morning,78
950,2019-08-10,Saturday,BORELLA_WIDTH_01,Evening,86
951,2019-08-13,Tuesday,BORELLA_WIDTH_01,Morning,87
952,2019-08-13,Tuesday,BORELLA_WIDTH_01,Evening,75
953,2019-08-15,Thursday,BORELLA_WIDTH_01,Morning,86
954,2019-08-15,Thursday,BORELLA_WIDTH_01,Evening,89
955,2019-08-16,Friday,BORELLA_WIDTH_01,Morning,85
956,2019-08-16,Friday,BORELLA_WIDTH_01,Evening,96
957,2019-08-17,Saturday,BORELLA_WIDTH_01,Morning,91
958,2019-08-17,Saturday,BORELLA_WIDTH_01,Evening,78
959,2019-08-19,Monday,BORELLA_WIDTH_01,Morning,89
960,2019-08-19,Monday,BORELLA_WIDTH_01,Evening,85
961,2019-08-20,Tuesday,BORELLA_WIDTH_01,Morning,74
962,2019-08-20,Tuesday,BORELLA_WIDTH_01,Evening,96
963,2019-08-21,Wednesday,BORELLA_WIDTH_01,Morning,71
964,2019-08-21,Wednesday,BORELLA_WIDTH_01,Evening,112
965,2019-08-22,Thursday,BORELLA_WIDTH_01,Morning,101
966,2019-08-22,Thursday,BORELLA_WIDTH_01,Evening,98
967,2019-08-23,Friday,BORELLA_WIDTH_01,Morning,78
968,2019-08-23,Friday,BORELLA_WIDTH_01,Evening,85
969,2019-08-24,Saturday,BORELLA_WIDTH_01,Morning,69
970,2019-08-24,Saturday,BORELLA_WIDTH_01,Evening,75
971,2019-08-26,Monday,BORELLA_WIDTH_01,Morning,89
972,2019-08-26,Monday,BORELLA_WIDTH_01,Evening,88
973,2019-08-27,Tuesday,BORELLA_WIDTH_01,Morning,75
974,2019-08-27,Tuesday,BORELLA_WIDTH_01,Evening,88
975,2019-08-28,Wednesday,BORELLA_WIDTH_01,Morning,78
976,2019-08-28,Wednesday,BORELLA_WIDTH_01,Evening,100
977,2019-08-29,Thursday,BORELLA_WIDTH_01,Morning,85
978,2019-08-29,Thursday,BORELLA_WIDTH_01,Evening,92
979,2019-08-30,Friday,BORELLA_WIDTH_01,Morning,91
980,2019-08-30,Friday,BORELLA_WIDTH_01,Evening,56
981,2019-08-31,Saturday,BORELLA_WIDTH_01,Morning,78
982,2019-08-31,Saturday,BORELLA_WIDTH_01,Evening,63
